number,name,year,theme,themeGroup,subtheme,pieces,minifigs,rating,agerange_min,US_retailPrice
40687,Alien Space Diner,2024,Promotional,Miscellaneous,Gift with Purchase,239,2,4.0,6,
40688,Trophy Award,2024,Promotional,Miscellaneous,Gift with Purchase,157,,3.3,7,
40689,Firework Celebrations,2024,Promotional,Miscellaneous,Gift with Purchase,184,2,3.7,7,
40690,Tribute to Jules Verne's Books,2024,Promotional,Miscellaneous,Gift with Purchase,351,1,4.2,12,
40691,Mythical Pegasus,2024,Creator,Model making,3 in 1,278,,3.6,7,
40692,Candy Store,2024,Promotional,Miscellaneous,Shops,345,,3.8,12,
40693,The Lord of the Rings: Fell Beast,2024,Icons,Model making,The Lord of the Rings,269,1,4.2,18,
40694,River Camping Adventure,2024,Friends,Modern day,Adventure Camp,182,2,0.0,6,
40695,Borgin and Burkes: Floo Network,2024,Harry Potter,Licensed,Chamber of Secrets,190,1,3.4,8,
40696,Bakery,2024,Promotional,Miscellaneous,Shops,376,,3.9,12,
40697,Halloween Pumpkin,2024,Creator,Model making,Seasonal,254,,4.1,8,19.99
40698,Books Are My Passion,2024,Ideas,Miscellaneous,Promotional,285,1,4.4,18,
40699,Retro Record Player,2024,Miscellaneous,Miscellaneous,,310,,4.1,12,
40700,Winter Holiday Train,2024,Creator,Model making,Seasonal,294,,3.7,8,
40701,Ballerina & Nutcracker Scene,2024,Seasonal,Miscellaneous,Christmas,244,1,4.5,9,
40702,Christmas Picture Frame,2024,Seasonal,Miscellaneous,Christmas,209,,3.3,8,
40703,Micro NINJAGO City,2024,Ninjago,Action/Adventure,Micro Ninjago City,339,,4.1,10,
40704,Micro NINJAGO Docks,2024,Ninjago,Action/Adventure,Micro Ninjago City,275,,3.8,10,
40705,Micro NINJAGO City Gardens ,2024,Ninjago,Action/Adventure,Micro Ninjago City,376,,4.3,10,
40706,Micro NINJAGO City Markets ,2024,Ninjago,Action/Adventure,Micro Ninjago City,365,,4.0,10,
40708,Mini Disney Ariel's Castle,2024,Disney,Licensed,The Little Mermaid,557,1,4.1,12,39.99
40709,Spring Animal Playground,2024,Seasonal,Miscellaneous,Easter,172,,0.0,8,12.99
40710,Pirate Splash Battle,2024,Promotional,Miscellaneous,LEGOLAND,171,3,0.0,7,
40711,Hedgehog Picnic Date,2024,Seasonal,Miscellaneous,Valentine's Day,166,,3.8,8,12.99
40712,Micro Rocket Launchpad,2024,Icons,Model making,Space System,325,2,3.9,9,
40713,Japan Postcard,2024,Creator,Model making,Postcard,262,,4.1,9,14.99
40714,Carousel Ride,2024,Miscellaneous,Miscellaneous,,232,3,3.9,8,24.95
40715,Alien Pack,2024,Miscellaneous,Miscellaneous,Space,181,1,0.0,7,14.99
40716,Alien Planet Habitat,2024,Miscellaneous,Miscellaneous,Space,206,,3.6,7,14.99
40719,Traditional Chess Set,2024,Miscellaneous,Miscellaneous,Games,743,,0.0,9,74.99
40720,Mini Disney Sleeping Beauty Castle,2024,Disney,Licensed,Disney Parks,528,1,4.1,12,39.99
40721,Halloween Barn,2024,Seasonal,Miscellaneous,Halloween,205,1,3.5,8,14.99
40722,Play with Braille - German Alphabet,2024,Miscellaneous,Miscellaneous,Braille Bricks,287,,0.0,,
40723,Play with Braille - Italian Alphabet,2024,Miscellaneous,Miscellaneous,Braille Bricks,287,,0.0,,
40724,Play with Braille - Spanish Alphabet,2024,Miscellaneous,Miscellaneous,Braille Bricks,287,,0.0,,89.99
40725,Cherry Blossoms,2024,Botanicals,Model making,Botanical Collection,438,,3.8,8,14.99
40726,Limited Edition Batman 85th Anniversary,2024,BrickHeadz,Licensed,DC Comics Super Heroes,325,,0.0,10,
40728,Brite Bomber,2024,BrickHeadz,Licensed,Fortnite,151,,3.8,10,
40729,Shackleton's Lifeboat,2024,Icons,Model making,Promotional,232,2,4.4,18,
40730,Luke Skywalker's Lightsaber,2024,Star Wars,Licensed,Promotional,145,,4.1,18,
40743,Christmas Table Decoration,2024,Seasonal,Miscellaneous,Christmas,433,,4.3,12,39.99
40744,Christmas Ornament Selection,2024,Seasonal,Miscellaneous,Christmas,153,,4.0,6,12.99
40746,Santa's Delivery Truck,2024,Seasonal,Miscellaneous,Christmas,224,1,3.7,8,19.99
40747,Daffodils,2024,Creator,Model making,Botanical Collection,216,,3.9,8,14.99
40748,Batman 8 in 1 ,2024,BrickHeadz,Licensed,DC Comics Super Heroes,325,,3.8,10,24.99
40749,"Joy, Sadness & Anxiety",2024,BrickHeadz,Licensed,Disney,300,,3.7,10,24.99
40750,Wednesday & Enid,2024,BrickHeadz,Licensed,Wednesday,239,,0.0,10,19.99
40751,Legolas & Gimli,2024,BrickHeadz,Licensed,The Lord of the Rings,297,,4.5,10,19.99
40752,"Carl, Russell & Kevin",2024,BrickHeadz,Licensed,Disney,308,,4.0,10,24.99
40753,Mirabel Madrigal,2024,BrickHeadz,Licensed,Disney,179,,4.1,10,9.99
40755,Imperial Dropship vs. Rebel Scout Speeder,2024,Star Wars,Licensed,Miscellaneous,383,7,3.9,8,39.99
41838,Travel Moments,2024,Miscellaneous,Miscellaneous,Build Together,1231,,0.0,14,149.99
41839,Message Board,2024,Miscellaneous,Miscellaneous,Build Together,1743,,0.0,9,99.99
42163,Heavy-Duty Bulldozer,2024,Technic,Technical,,195,,3.9,7,12.99
42164,Off-Road Race Buggy,2024,Technic,Technical,,219,,4.2,8,19.99
42165,Mercedes-AMG F1 W14 Pull-Back,2024,Technic,Technical,Licensed,240,,3.9,7,26.99
42166,NEOM McLaren Extreme E Team,2024,Technic,Technical,Licensed,252,,3.4,7,26.99
42167,Mack LR Electric Garbage Truck,2024,Technic,Technical,Licensed,503,,4.2,8,32.99
42168,John Deere 9700 Forage Harvester,2024,Technic,Technical,Licensed,559,,3.9,9,39.99
42169,NEOM McLaren Formula E Team,2024,Technic,Technical,Licensed,452,,3.8,9,49.99
42170,Kawasaki Ninja H2R,2024,Technic,Technical,Licensed,643,,4.1,10,84.99
42171,Mercedes-AMG F1 W14 E Performance,2024,Technic,Technical,Licensed,1642,,4.2,18,219.99
42172,McLaren P1,2024,Technic,Technical,Licensed,3893,,4.4,18,449.99
42173,Koenigsegg Jesko Absolut Grey Hypercar,2024,Technic,Technical,Licensed,801,,4.1,10,49.99
42174,Emirates Team New Zealand AC75 Yacht,2024,Technic,Technical,Licensed,962,,0.0,18,119.99
42175,Volvo FMX Truck & EC230 Electric Excavator,2024,Technic,Technical,Licensed,2274,,0.0,10,199.99
42176,Porsche GT4 e-Performance Race Car,2024,Technic,Technical,Licensed,834,,0.0,10,169.99
42177,Mercedes-Benz G 500 PROFESSIONAL Line,2024,Technic,Technical,Licensed,2891,,4.4,18,249.99
42178,Surface Space Loader LT78,2024,Technic,Technical,Space,435,,3.9,8,34.99
42179,Planet Earth and Moon in Orbit,2024,Technic,Technical,Space,526,,4.2,10,74.99
42180,Mars Crew Exploration Rover,2024,Technic,Technical,Space,1599,,0.0,11,149.99
42181,VTOL Heavy Cargo Spaceship LT81,2024,Technic,Technical,Space,1365,,4.0,10,109.99
42182,NASA Apollo Lunar Roving Vehicle - LRV,2024,Technic,Technical,Licensed,1913,,4.3,,219.99
42184,Koenigsegg Jesko Absolut White Hypercar,2024,Technic,Technical,Licensed,801,,0.0,10,49.99
42196,Lamborghini Huracán Tecnica Orange,2024,Technic,Technical,Licensed,806,,0.0,9,49.99
42601,Hamster Playground,2024,Friends,Modern day,Pets,167,2,0.0,6,19.99
42602,Space Research Rover,2024,Friends,Modern day,Space,514,2,4.7,8,49.99
42603,Stargazing Camping Vehicle,2024,Friends,Modern day,Space,364,2,3.7,7,29.99
42604,Heartlake City Shopping Mall,2024,Friends,Modern day,Heartlake City,1237,7,0.0,8,119.99
42605,Mars Space Base and Rocket,2024,Friends,Modern day,Space,981,4,4.6,8,79.99
42606,Mobile Bakery Food Cart,2024,Friends,Modern day,General,125,2,3.8,6,10.99
42607,Autumn's Baby Cow Shed,2024,Friends,Modern day,Farm,79,2,0.0,5,10.99
42608,Tiny Accessories Store,2024,Friends,Modern day,Heartlake City,129,2,0.0,6,10.99
42609,Electric Car and Charger,2024,Friends,Modern day,Traffic,170,2,0.0,,15.99
42610,Karaoke Music Party,2024,Friends,Modern day,Music,196,2,0.0,6,19.99
42612,Cat Playground Adventure,2024,Friends,Modern day,Pets,87,2,0.0,5,10.99
42613,Heartlake City Hospital Ambulance,2024,Friends,Modern day,Traffic,344,3,0.0,,34.99
42614,Vintage Fashion Store,2024,Friends,Modern day,Heartlake City,409,3,0.0,,44.99
42615,Pet Adoption Day,2024,Friends,Modern day,Pets,400,7,0.0,,44.99
42616,Heartlake City Music Talent Show,2024,Friends,Modern day,Music,669,4,0.0,7,64.99
42617,Farm Animal Sanctuary,2024,Friends,Modern day,Farm,489,3,0.0,,54.99
42618,Heartlake City Café,2024,Friends,Modern day,Heartlake City,426,3,0.0,,29.99
42619,Pop Star Music Tour Bus,2024,Friends,Modern day,Music,845,4,0.0,8,84.99
42620,Olly and Paisley's Family Houses,2024,Friends,Modern day,Houses,1126,6,0.0,7,99.99
42621,Heartlake City Hospital,2024,Friends,Modern day,Heartlake City,1045,7,0.0,7,109.99
42622,Adventure Camp Archery Range,2024,Friends,Modern day,Adventure Camp,157,2,4.2,,14.99
42623,Beach Water Scooter,2024,Friends,Modern day,Beach,84,2,0.0,5,9.99
42624,Adventure Camp Cozy Cabins ,2024,Friends,Modern day,Adventure Camp,437,3,0.0,7,44.99
42625,Beach Smoothie Stand,2024,Friends,Modern day,Beach,213,2,0.0,,19.99
42626,Adventure Camp Water Sports,2024,Friends,Modern day,Adventure Camp,628,3,0.0,7,69.99
42630,Heartlake City Water Park,2024,Friends,Modern day,Summer,814,4,0.0,8,79.99
42631,Adventure Camp Tree House,2024,Friends,Modern day,Adventure Camp,1128,5,0.0,8,129.99
42632,Farm Animal Vet Clinic,2024,Friends,Modern day,Farm,161,2,0.0,4,29.99
42633,Hot Dog Food Truck,2024,Friends,Modern day,Traffic,100,2,0.0,4,19.99
42634,Horse and Pony Trailer,2024,Friends,Modern day,Horseback Riding,105,2,0.0,4,19.99
42635,Dog-Grooming Car ,2024,Friends,Modern day,Pets,60,2,0.0,4,9.99
42636,Heartlake City Preschool,2024,Friends,Modern day,Heartlake City,239,6,0.0,4,49.99
42637,LEGO Friends Advent Calendar 2024,2024,Friends,Modern day,Seasonal,272,5,0.0,,32.99
42638,Castle Bed and Breakfast,2024,Friends,Modern day,Heartlake City,1311,4,4.3,12,99.99
42639,Andrea's Modern Mansion,2024,Friends,Modern day,Houses,2275,10,4.5,14,199.99
43233,Belle's Storytime Horse Carriage,2024,Disney,Licensed,Beauty and the Beast,62,1,0.0,5,15.99
43234,Elsa's Frozen Treats,2024,Disney,Licensed,Frozen,82,2,0.0,5,15.99
43235,Ariel's Music Stage,2024,Disney,Licensed,Ariel,60,1,0.0,4,15.99
43236,{?},2024,Disney,Licensed,,,,0.0,,
43237,Isabela's Flowerpot,2024,Disney,Licensed,Encanto,641,1,0.0,9,39.99
43238,Elsa's Frozen Castle,2024,Disney,Licensed,Frozen II,163,2,0.0,4,44.99
43239,Mirabel's Photo Frame and Jewellery Box,2024,Disney,Licensed,Encanto,334,1,0.0,,29.99
43240,Maleficent's Dragon Form and Aurora's Castle,2024,Disney,Licensed,Sleeping Beauty,583,2,0.0,7,69.99
43241,Rapunzel's Tower & The Snuggly Duckling,2024,Disney,Licensed,Tangled,623,3,0.0,6,84.99
43242,Snow White and the Seven Dwarfs' Cottage,2024,Disney,Licensed,Snow White and the Seven Dwarfs,2208,10,4.3,18,219.99
43243,Simba the Lion King Cub,2024,Disney,Licensed,The Lion King,222,,3.6,,19.99
43244,Elsa's Ice Palace,2024,Disney,Licensed,Frozen,630,4,0.0,6,99.99
43245,The Magical Madrigal House ,2024,Disney,Licensed,Encanto,1560,7,0.0,7,159.99
43246,Disney Princess Market Adventure,2024,Disney,Licensed,Disney Princess,817,4,0.0,,99.99
43247,Young Simba the Lion King,2024,Disney,Licensed,The Lion King,1445,,4.1,18,129.99
43248,Inside Out 2 Mood Cubes,2024,Disney,Licensed,Inside Out 2,394,4,0.0,9,34.99
43249,Stitch,2024,Disney,Licensed,Lilo & Stitch,730,,4.2,9,64.99
43251,Antonio's Animal Sanctuary,2024,Disney,Licensed,Encanto,310,2,0.0,6,39.99
43252,Moana's Flowerpot,2024,Disney,Licensed,Moana,619,1,0.0,9,39.99
43253,LEGO Disney Advent Calendar 2024,2024,Disney,Licensed,Seasonal,253,6,0.0,5,44.99
43254,Ariel's Crystal Cavern,2024,Disney,Licensed,Ariel,141,2,0.0,4,29.99
43276,Snow White's Jewellery Box,2024,Disney,Licensed,Snow White and the Seven Dwarfs,358,2,0.0,6,44.99
45826,{?},2024,Education,Educational,FIRST LEGO League,1899,3,0.0,,
45827,FIRST LEGO League Explore: Submerged,2024,Education,Educational,FIRST LEGO League,657,2,0.0,,
45828,FIRST LEGO League Challenge 2024 - Submerged Discover Set,2024,Education,Educational,FIRST LEGO League Challenge,,,0.0,,
60399,Race Car,2024,City,Modern day,Racing,56,2,3.8,4,9.99
60400,Go-Karts and Race Drivers,2024,City,Modern day,Racing,99,2,3.7,5,9.99
60401,Construction Steamroller,2024,City,Modern day,Construction,78,1,3.9,5,9.99
60402,Monster Truck,2024,City,Modern day,Racing,148,1,3.9,5,15.99
60403,Emergency Ambulance,2024,City,Modern day,Medical,79,2,0.0,4,19.99
60404,Burger Truck,2024,City,Modern day,Traffic,194,2,4.0,5,19.99
60405,Emergency Rescue Helicopter,2024,City,Modern day,Medical,226,3,4.1,6,19.99
60406,Race Car and Car Carrier Truck,2024,City,Modern day,Racing,328,2,3.9,6,29.99
60407,Double-Decker Sightseeing Bus ,2024,City,Modern day,Traffic,384,5,4.2,7,29.99
60408,Car Transporter ,2024,City,Modern day,Traffic,998,4,4.1,7,99.99
60409,Mobile Construction Crane,2024,City,Modern day,Construction,1116,4,4.4,9,109.99
60410,Fire Rescue Motorcycle,2024,City,Modern day,Fire,57,2,0.0,4,9.99
60411,Fire Rescue Helicopter,2024,City,Modern day,Fire,85,1,3.8,5,9.99
60412,4x4 Fire Truck with Rescue Boat,2024,City,Modern day,Fire,301,3,3.9,5,34.99
60413,Fire Rescue Plane,2024,City,Modern day,Fire,478,3,4.1,6,54.99
60414,Fire Station with Fire Truck,2024,City,Modern day,Fire,843,5,3.8,6,79.99
60415,Police Car and Muscle Car Chase,2024,City,Modern day,Police,213,2,3.9,,19.99
60417,Police Speedboat and Crooks' Hideout,2024,City,Modern day,Police,311,3,3.7,6,34.99
60418,Police Mobile Crime Lab Truck,2024,City,Modern day,Police,674,5,4.3,7,54.99
60419,Police Prison Island,2024,City,Modern day,Police,980,7,4.2,7,99.99
60420,Construction Excavator ,2024,City,Modern day,Construction,633,3,4.5,8,54.99
60421,Robot World,2024,City,Modern day,General,986,8,4.0,8,99.99
60422,Harbour,2024,City,Modern day,Harbour,1226,8,4.4,8,109.99
60423,Downtown Streetcar,2024,City,Modern day,Trains,811,6,4.0,7,89.99
60424,Jungle Explorer ATV,2024,City,Modern day,Jungle Exploration,92,1,4.1,6,10.99
60425,Jungle Explorer Water Plane ,2024,City,Modern day,Jungle Exploration,177,2,4.0,6,22.99
60426,Jungle Explorer Truck,2024,City,Modern day,Jungle Exploration,314,3,4.3,6,34.99
60428,Space Construction Mech,2024,City,Modern day,Space,140,1,3.9,6,10.99
60429,Spaceship and Asteroid Discovery,2024,City,Modern day,Space,126,3,3.9,4,19.99
60430,Interstellar Spaceship,2024,City,Modern day,Space,240,1,4.4,6,19.99
60431,Space Explorer Rover and Alien Life,2024,City,Modern day,Space,311,4,4.3,6,34.99
60432,Command Rover and Crane Loader,2024,City,Modern day,Space,758,6,4.0,7,84.99
60433,Modular Space Station,2024,City,Modern day,Space,1097,6,4.2,7,109.99
60434,Space Base and Rocket Launchpad,2024,City,Modern day,Space,1422,8,4.5,8,134.99
60435,Tow Truck,2024,City,Modern day,Traffic,101,2,3.4,4,19.99
60436,LEGO City Advent Calendar 2024,2024,City,Modern day,Seasonal,195,7,3.7,5,32.99
60437,Jungle Explorer Helicopter,2024,City,Modern day,Jungle Exploration,881,5,4.2,8,99.99
60438,Sailboat,2024,City,Modern day,Harbour,102,2,4.0,5,19.99
60439,Space Science Lab,2024,City,Modern day,Space,560,3,4.2,6,34.99
60440,LEGO Delivery Truck,2024,City,Modern day,Traffic,1061,4,4.4,8,99.99
60441,Space Explorers Pack,2024,City,Modern day,Product Collection,426,3,4.0,6,31.99
60691,Jungle Explorer Base Camp,2024,City,Modern day,Jungle Exploration,1019,,0.0,7,
60692,The Lost Crocodile Temple,2024,City,Modern day,Jungle Exploration,294,,0.0,7,
60693,Survivor Island Seaplane,2024,City,Modern day,Jungle Exploration,287,,0.0,7,
66763,LEGO Minifigures - Series 25 {Box of 6 random packs},2024,Collectable Minifigures,Miscellaneous,Series 25,0,,0.0,5,29.94
66764,LEGO Minifigures - Series 26 {Box of 6 random packs},2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,,,0.0,5,29.94
66765,LEGO Minifigures - Dungeons & Dragons Series {Box of 6 random packs},2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,,,0.0,5,29.94
66783,Colorful Animals Play Pack,2024,Miscellaneous,Miscellaneous,Product Collection,445,,0.0,9,
66784,NEOM McLaren Racing Gift Set,2024,Technic,Technical,Product Collection,704,,0.0,9,
66785,Marvel Universe Gift Set,2024,Marvel Super Heroes,Licensed,Product Collection,288,,0.0,6,
66786,Adventure Gamer Gift Set,2024,Minecraft,Licensed,Product Collection,476,,0.0,8,
66787,Jedi Masters Gift Set,2024,Star Wars,Licensed,Product Collection,654,,0.0,8,
66788,Big Imaginations Gift Set,2024,Duplo,Pre-school,Product Collection,111,,0.0,2,
66789,Animal Gift Set,2024,Creator,Model making,Product Collection,579,,0.0,7,
66790,Batman vs. The Joker Gift Set,2024,DC Comics Super Heroes,Licensed,Product Collection,835,,0.0,8,
66791,Space Play Pack,2024,Creator,Model making,Product Collection,791,,0.0,9,
66792,McLaren Racing Pack,2024,Miscellaneous,Miscellaneous,Product Collection,697,,0.0,9,
71045,LEGO Minifigures - Series 25 {Random pack},2024,Collectable Minifigures,Miscellaneous,Series 25,,,0.0,5,4.99
71045,Film Noir Detective,2024,Collectable Minifigures,Miscellaneous,Series 25,8,1,4.2,5,
71045,E-Sports Gamer,2024,Collectable Minifigures,Miscellaneous,Series 25,9,1,3.7,5,
71045,Vampire Knight,2024,Collectable Minifigures,Miscellaneous,Series 25,11,1,4.6,5,
71045,Sprinter,2024,Collectable Minifigures,Miscellaneous,Series 25,7,1,3.6,5,
71045,Goatherd,2024,Collectable Minifigures,Miscellaneous,Series 25,9,1,4.5,5,
71045,Mushroom Sprite,2024,Collectable Minifigures,Miscellaneous,Series 25,7,1,3.9,5,
71045,Fitness Instructor,2024,Collectable Minifigures,Miscellaneous,Series 25,8,1,3.4,5,
71045,Triceratops Costume Fan,2024,Collectable Minifigures,Miscellaneous,Series 25,6,1,3.9,5,
71045,Harpy,2024,Collectable Minifigures,Miscellaneous,Series 25,12,1,3.4,5,
71045,Train Kid,2024,Collectable Minifigures,Miscellaneous,Series 25,13,1,3.7,5,
71045,Fierce Barbarian,2024,Collectable Minifigures,Miscellaneous,Series 25,6,1,4.1,5,
71045,Pet Groomer,2024,Collectable Minifigures,Miscellaneous,Series 25,7,1,3.8,5,
71045,LEGO Minifigures - Series 25 - Complete,2024,Collectable Minifigures,Miscellaneous,Series 25,103,12,4.1,5,
71045,LEGO Minifigures - Series 25 - Sealed Box,2024,Collectable Minifigures,Miscellaneous,Series 25,,,0.0,5,
71046,LEGO Minifigures - Series 26 {Random pack},2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,,,0.0,5,4.99
71046,Spacewalking Astronaut,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,16,1,4.2,5,
71046,Imposter,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,8,1,3.9,5,
71046,Alien Tourist,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,8,1,4.0,5,
71046,Retro Space Heroine,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,8,1,3.7,5,
71046,M-Tron Powerlifter,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,13,1,4.2,5,
71046,Nurse Android,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,8,2,4.1,5,
71046,Flying Saucer Costume Fan,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,6,1,3.9,5,
71046,Ice Planet Explorer,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,10,1,4.5,5,
71046,Robot Butler,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,7,1,3.5,5,
71046,Alien Beetlezoid,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,7,1,4.1,5,
71046,Orion,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,7,1,4.1,5,
71046,Blacktron Mutant,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,8,1,4.0,5,
71046,LEGO Minifigures - Series 26 - Complete,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,106,13,4.2,5,
71046,LEGO Minifigures - Series 26 - Sealed Box,2024,Collectable Minifigures,Miscellaneous,Series 26 - Space,,,0.0,5,
71047,LEGO Minifigures - Dungeons & Dragons Series {Random pack},2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,,,0.0,5,4.99
71047,Dwarf Barbarian,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,11,1,3.8,5,
71047,Gith Warlock,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,11,1,4.2,5,
71047,Tiefling Sorcerer,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,9,1,4.4,5,
71047,Dragonborn Paladin,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,12,1,4.6,5,
71047,Halfling Druid,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,13,1,4.2,5,
71047,Aarakocra Ranger,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,7,1,4.2,5,
71047,Mind Flayer,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,5,1,4.2,5,
71047,Strahd von Zarovich,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,9,1,4.3,5,
71047,Elf Bard,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,9,1,4.2,5,
71047,The Lady of Pain,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,9,1,4.3,5,
71047,Szass Tam,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,8,1,4.2,5,
71047,Tasha the Witch Queen,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,10,1,4.2,5,
71047,LEGO Minifigures - Dungeons & Dragons Series - Complete,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,113,12,4.4,5,
71047,LEGO Minifigures - Dungeons & Dragons Series - Sealed Box,2024,Collectable Minifigures,Miscellaneous,Dungeons & Dragons Series,,,0.0,5,
71428,Yoshis' Egg-cellent Forest,2024,Super Mario,Licensed,Expansion Set,107,2,4.2,,9.99
71429,Nabbit at Toad's Shop,2024,Super Mario,Licensed,Expansion Set,230,2,0.0,7,19.99
71430,Penguin Family Snow Adventure,2024,Super Mario,Licensed,Expansion Set,228,3,0.0,7,19.99
71431,Bowser's Muscle Car,2024,Super Mario,Licensed,Expansion Set,458,1,4.2,8,29.99
71432,Dorrie's Sunken Shipwreck Adventure,2024,Super Mario,Licensed,Expansion Set,500,4,0.0,7,44.99
71433,Goombas' Playground,2024,Super Mario,Licensed,Expansion Set,173,3,0.0,7,14.99
71434,Soda Jungle Maker Set,2024,Super Mario,Licensed,Maker Set,598,3,0.0,7,54.99
71435,Battle with Roy at Peach's Castle,2024,Super Mario,Licensed,Expansion Set,738,3,0.0,7,64.99
